ORDER ID,TN1 (NSS TN),TN2
2167844-1374,,WNBAA0228433444YQ
2167895-1374,,WNBAA0228433438YQ
2167099-1373,,YT2306221272062822
2167096-1373,,YT2306221272062821
2167391-1373,,YT2306221272062819
2167558-1374,,WNBAA0228433442YQ
2167777-1374,,YT2306221272062824
2167894-1374,,WNBAA0228433446YQ
2167748-1374,,WNBAA0228433447YQ
2167549-1374,,6.21517E+12
103471,,YT2306221272062829
2167597-1374,,YT2306221272067874
2167919-1374,,WNBAA0228433448YQ
2167499-1374,,YT2306221272062833
2167945-1374,,YT2306221272062851
2167720-1374,,WNBAA0228433449YQ
103461,,WNBAA0228433450YQ
103462,,7.32132E+15
2167470-1373,,YT2306221272062849
2167190-1373,,YT2306221272062853
2167788-1374,,WNBAA0228433452YQ
2167595-1374,,WNBAA0228433454YQ
103521,,YT2306221272062858
103455,,WNBAA0228433455YQ
2167510-1374,,WNBAA0228433179YQ
2167580-1374,,YT2306221272062867
2167548-1374,,WNBAA0228433463YQ
2167453-1373,,YT2306221272062870
2167566-1374,,YT2306221272062872
2167807-1374,,WNBAA0228433456YQ
2167546-1374,,WNBAA0228433459YQ
2167849-1374,,WNBAA0228433460YQ
103466,,YT2306221272062880
2167327-1373,,WNBAA0228433466YQ
2167386-1373,,YT2306221272062882
2167452-1373,,YT2306221272062885
2167882-1374,,WNBAA0228433467YQ
2167413-1373,,YT2306221272062893
2167319-1373,,WNBAA0228433180YQ
2167763-1374,,WNBAA0228433469YQ
2167805-1374,,WNBAA0228433470YQ
103529,,YT2306221272066890
103502,,YT2306221272062897
2167148-1373,,YT2306221272062896
2167712-1374,,WNBAA0228433471YQ
2167948-1374,,WNBAA0228433472YQ
2167483-1373,,WNBAA0228433475YQ
2167249-1373,,WNBAA0228433476YQ
2167280-1373,,YT2306221272062905
2167596-1374,,YT2306221272062909
2167333-1373,,WNBAA0228433187YQ
2167160-1373,,WNBAA0228433186YQ
2167240-1373,,YT2306221272062920
2167584-1374,,7.32132E+15
2167790-1374,,YT2306221272062921
2167868-1374,,YT2306221272062924
2167143-1373,,YT2306221272062925
2168000-1374,,YT2306221272062928
2167780-1374,,WNBAA0228433481YQ
2167878-1374,,WNBAA0228433484YQ
2167785-1374,,WNBAA0228433486YQ
2167628-1374,,YT2306221272062932
2168006-1374,,WNBAA0228433489YQ
103485,,WNBAA0228433490YQ
2167106-1373,,WNBAA0228433492YQ
2167559-1374,,WNBAA0228433491YQ
2167567-1374,,7.32132E+15
2167970-1374,,WNBAA0228433500YQ
2168003-1374,,YT2306221272062940
2167110-1373,,WNBAA0228433504YQ
2167338-1373,,YT2306221272062941
103500,,WNBAA0228433503YQ
2167711-1374,,WNBAA0228433506YQ
2168002-1374,,WNBAA0228433508YQ
2167662-1374,,WNBAA0228433193YQ
2167257-1373,,WNBAA0228433511YQ
2167229-1373,,YT2306221272062947
2167129-1373,,WNBAA0228433194YQ
2167459-1373,,YT2306221272062948
2167697-1374,,WNBAA0228433513YQ
2167133-1373,,WNBAA0228433514YQ
2167966-1374,,JY2333900131024169
2167739-1374,,WNBAA0228433199YQ
2167403-1373,,WNBAA0228433515YQ
2167714-1374,,WNBAA0228433516YQ
2167840-1374,,YT2306221272062953
2167610-1374,,YT2306221272062954
2167465-1373,,YT2306221272062956
2167176-1373,,WNBAA0228433517YQ
2167146-1373,,YT2306221272062959
2167233-1373,,H00S0A0029999058
2167977-1374,,WNBAA0228433200YQ
2167926-1374,,YT2306221272062961
2167692-1374,,YT2306221272062964
2167458-1373,,WNBAA0228433522YQ
2167365-1373,,WNBAA0228433523YQ
2167698-1374,,WNBAA0228433524YQ
2158031-1374,,WNBAA0228433525YQ
2167653-1374,,YT2306221272062966
2167177-1373,,WNBAA0228433526YQ
2167353-1373,,WNBAA0228433529YQ
2167498-1374,,WNBAA0228433530YQ
2167778-1374,,WNBAA0228433604YQ
2167583-1374,,YT2306221272062971
2167586-1374,,JY2333100131024174
2167793-1374,,YT2306221272067876
2167665-1374,,YT2306221272062974
2167425-1373,,YT2306221272062975
2167387-1373,,YT2306221272062977
2167428-1373,,YT2306221272062978
2167713-1374,,YT2306221272062979
2167981-1374,,JY2333900131024176
2167787-1374,,WNBAA0228433537YQ
103514,,YT2306221272062982
103439,,YT2306221272067877
2167522-1374,,YT2306221272062984
2167640-1374,,WNBAA0228433544YQ
2167888-1374,,YT2306221272062988
2167636-1374,,YT2306221272062990
2167710-1374,,YT2306221272062993
2167318-1373,,WNBAA0228433563YQ
2167275-1373,,WNBAA0228433559YQ
103486,,YT2306221272062998
2167423-1373,,JY2333100131024180
2167466-1373,,YT2306221272062999
2167992-1374,,6.21517E+12
2167743-1374,,WNBAA0228433566YQ
2167685-1374,,YT2306221272067939
2167772-1374,,YT2306221272063003
2167680-1374,,WNBAA0228433578YQ
103468,,YT2306221272063008
2167345-1373,,WNBAA0228433582YQ
2167904-1374,,WNBAA0228433584YQ
2167957-1374,,YT2306221272063012
2167846-1374,,WNBAA0228433585YQ
2167235-1373,,YT2306221272063015
2167521-1374,,YT2306221272063016
2167961-1374,,YT2306221272063020
2167967-1374,,JY2333100131024188
2167654-1374,,WNBAA0228433712YQ
2167645-1374,,YT2306221272063029
2156515-1373,,WNBAA0228433617YQ
2167125-1373,,WNBAA0228433718YQ
2167792-1374,,WNBAA0228433719YQ
2167450-1373,,YT2306221272063041
2167167-1373,,YT2306221272063056
2167383-1373,,WNBAA0228433624YQ
103495,,YT2306221272063059
2092059,,YT2306221272063060
2167237-1373,,YT2306221272067940
2167883-1374,,YT2306221272063065
2167582-1374,,WNBAA0228433758YQ
2167651-1374,,WNBAA0228433631YQ
2167331-1373,,WNBAA0228433630YQ
2167209-1373,,H00S0A0029999135
2167666-1374,,YT2306221272063063
2167927-1374,,WNBAA0228433743YQ
2167701-1374,,WNBAA0228433741YQ
2167538-1374,,YT2306221272063072
2167626-1374,,YT2306221272063068
2167699-1374,,YT2306221272063080
2167254-1373,,YT2306221272063070
2167405-1373,,YT2306221272063077
2167769-1374,,WNBAA0228433803YQ
2167786-1374,,WNBAA0228433783YQ
103457,,JY2333100131024198
103473,,WNBAA0228433794YQ
2167369-1373,,YT2306221272063082
2167669-1374,,WNBAA0228433804YQ
2167530-1374,,JY2333900131024197
2167861-1374,,YT2306221272063092
2167463-1373,,WNBAA0228433818YQ
2167185-1373,,YT2306221272063104
2167408-1373,,WNBAA0228433648YQ
2167216-1373,,YT2306221272063111
2167494-1374,,WNBAA0228433812YQ
2167220-1373,,WNBAA0228433645YQ
2167938-1374,,WNBAA0228433811YQ
2167929-1374,,YT2306221272063172
103510,,WNBAA0228433853YQ
2167326-1373,,YT2306221272063110
2167415-1373,,WNBAA0228433842YQ
2167457-1373,,WNBAA0228433817YQ
2167409-1373,,WNBAA0228433870YQ
2167520-1374,,YT2306221272063102
2167555-1374,,YT2306221272063113
2167827-1374,,YT2306221272063112
103452,,YT2306221272063115
2167896-1374,,YT2306221272063213
2167936-1374,,YT2306221272063122
2167709-1374,,WNBAA0228433651YQ
2167947-1374,,YT2306221272063152
2167092-1373,,YT2306221272063158
2167385-1373,,WNBAA0228433843YQ
2167135-1373,,WNBAA0228433848YQ
2167243-1373,,YT2306221272063138
2167207-1373,,WNBAA0228433654YQ
2167833-1374,,YT2306221272063124
2167394-1373,,WNBAA0228433900YQ
2167960-1374,,WNBAA0228433881YQ
2167757-1374,,WNBAA0228433664YQ
2167631-1374,,YT2306221272063150
2167245-1373,,YT2306221272063208
2167877-1374,,YT2306221272063151
2167730-1374,,WNBAA0228433891YQ
2167606-1374,,YT2306221272063178
2167611-1374,,WNBAA0228433907YQ
2167392-1373,,YT2306221272063188
2167221-1373,,YT2306221272063239
2167953-1374,,YT2306221272063244
103438,,WNBAA0228433872YQ
2167109-1373,,WNBAA0228433917YQ
2167364-1373,,WNBAA0228433861YQ
2158860-1373,,WNBAA0228433864YQ
2167400-1373,,YT2306221272063190
2167931-1374,,YT2306221272063186
2167534-1374,,WNBAA0228433931YQ
2167324-1373,,YT2306221272063214
2167248-1373,,YT2306221272063216
2167995-1374,,WNBAA0228433939YQ
2167843-1374,,YT2306221272063217
2167998-1374,,YT2306221272063207
2167316-1373,,JY2333100131024211
2167310-1373,,H00S0A0029999476
2167578-1374,,YT2306221272063286
2167618-1374,,YT2306221272063259
2167751-1374,,YT2306221272063279
103506,,WNBAA0228433916YQ
103490,,YT2306221272063297
103456,,YT2306221272063218
2167484-1373,,YT2306221272063242
2167361-1373,,YT2306221272063258
2167105-1373,,WNBAA0228433894YQ
2167551-1374,,YT2306221272063300
2167847-1374,,WNBAA0228433942YQ
2167976-1374,,YT2306221272063240
2167274-1373,,YT2306221272063241
2167738-1373,,YT2306221272063225
2167289-1373,,WNBAA0228433920YQ
2167913-1374,,WNBAA0228433906YQ
2167671-1374,,WNBAA0228433954YQ
2167491-1374,,WNBAA0228433941YQ
2168001-1374,,WNBAA0228433958YQ
2167848-1374,,YT2306221272063264
2167421-1373,,WNBAA0228433925YQ
2167404-1373,,YT2306221272063298
2167169-1373,,YT2306221272063246
2167989-1374,,YT2306221272063262
2168012-1374,,WNBAA0228433667YQ
2167943-1374,,YT2306221272063269
2058151-1373,,H00S0A0029999325
2167535-1374,,YT2306221272063251
2167716-1374,,WNBAA0228433930YQ
2167875-1374,,YT2306221272063276
2167614-1374,,WNBAA0228433937YQ
2167228-1373,,WNBAA0228433956YQ
2167199-1373,,YT2306221272063291
2167464-1373,,WNBAA0228433982YQ
2167189-1373,,WNBAA0228433945YQ
2167251-1373,,WNBAA0228433983YQ
2145556-1373,,YT2306221272063293
2167612-1374,,YT2306221272063272
2167907-1374,,YT2306221272063271
2167801-1374,,YT2306221272063312
2167184-1373,,YT2306221272063339
2167771-1374,,YT2306221272063273
2167980-1374,,YT2306221272063281
2167789-1374,,YT2306221272063290
2167828-1374,,YT2306221272063319
2167949-1374,,WNBAA0228433963YQ
2167783-1374,,WNBAA0228433957YQ
2167734-1374,,WNBAA0228433988YQ
2167427-1373,,YT2306221272063358
2167440-1373,,WNBAA0228433992YQ
2167445-1373,,YT2306221272063295
2167134-1373,,YT2306221272063282
2167153-1373,,YT2306221272063346
2167285-1373,,YT2306221272063347
2167239-1373,,WNBAA0228433972YQ
103493,,YT2306221272063348
2167258-1373,,YT2306221272063285
2167352-1373,,YT2306221272063299
2167472-1373,,YT2306221272063353
2167293-1373,,YT2306221272063287
2167619-1374,,WNBAA0228433960YQ
2167891-1374,,YT2306221272063310
2167682-1374,,WNBAA0228433961YQ
2167414-1373,,YT2306221272063367
2158315-1373,,WNBAA0228434005YQ
2167377-1373,,YT2306221272063322
2167594-1374,,WNBAA0228434026YQ
2168008-1374,,WNBAA0228434035YQ
2167922-1374,,WNBAA0228434030YQ
103446,,WNBAA0228433690YQ
103474,,YT2306221272063388
2167443-1373,,YT2306221272063397
2167389-1373,,WNBAA0228433985YQ
2167747-1374,,YT2306221272063401
103492,,WNBAA0228434087YQ
103443,,YT2306221272063313
2167330-1373,,YT2306221272063320
2167455-1373,,YT2306221266017566
2167760-1374,,WNBAA0228434102YQ
2167557-1374,,WNBAA0228433995YQ
2167704-1374,,YT2306221272063321
2167145-1373,,WNBAA0228433989YQ
2167775-1374,,YT2306221272063317
2168005-1374,,YT2306221272063342
2167809-1374,,YT2306221272063350
2168435-1374,,YT2306221272063343
2167485-1373,,WNBAA0228433699YQ
2145578-1373,,YT2306221272063400
2167376-1373,,WNBAA0228434006YQ
#1TS13846-1,,YT2306221272063329
2167574-1374,,WNBAA0228434011YQ
2167950-1374,,WNBAA0228433681YQ
2167693-1374,,WNBAA0228433679YQ
2167362-1373,,YT2306221272063365
2167211-1373,,YT2306221272063341
2167234-1373,,WNBAA0228433682YQ
2167268-1373,,YT2306221272063363
2167170-1373,,YT2306221272063405
2167138-1373,,WNBAA0228434020YQ
2167759-1374,,WNBAA0228434110YQ
2167733-1374,,WNBAA0228434002YQ
2167196-1373,,YT2306221272063424
2167194-1373,,WNBAA0228434106YQ
2167810-1374,,YT2306221272063376
2167562-1374,,WNBAA0228434016YQ
2167719-1374,,WNBAA0228434021YQ
2167128-1373,,YT2306221272063383
2167141-1373,,YT2306221272063382
2167939-1374,,YT2306221272063384
2167589-1374,,WNBAA0228434112YQ
2167866-1374,,YT2306221272063425
2167646-1374,,YT2306221272063371
2167802-1374,,YT2306221272063374
2167532-1374,,WNBAA0228434044YQ
2167186-1373,,YT2306221272063428
2167215-1373,,WNBAA0228433684YQ
103449,,WNBAA0228434058YQ
2168007-1374,,WNBAA0228433700YQ
2167898-1374,,WNBAA0228434104YQ
2167660-1374,,YT2306221272063409
2126896,,YT2306221272063387
2167426-1373,,WNBAA0228434041YQ
2167688-1374,,7.32132E+15
2167537-1374,,YT2306221272063391
2167892-1374,,WNBAA0228434067YQ
103447,,YT2306221272067942
2167292-1373,,YT2306221272063430
2167488-1373,,YT2306221272063446
2167089-1373,,YT2306221272063386
2167909-1374,,YT2306221272063411
2167265-1373,,YT2306221272063414
2167127-1373,,WNBAA0228434115YQ
2167264-1373,,WNBAA0228434125YQ
2167276-1373,,YT2306221272063433
2167278-1373,,YT2306221272063392
2167283-1373,,H00S0A0029999387
2167192-1373,,YT2306221272063440
2167161-1373,,WNBAA0228434127YQ
103519,,YT2306221272063450
103481,,H00S0A0029999363
2167821-1374,,WNBAA0228434135YQ
2167736-1374,,WNBAA0228433691YQ
2167987-1374,,WNBAA0228434138YQ
2167446-1373,,YT2306221272063395
2167311-1373,,WNBAA0228434141YQ
2167985-1374,,YT2306221272063443
2167881-1374,,YT2306221272063393
2167715-1374,,YT2306221272063452
2167946-1374,,YT2306221272063396
2167547-1374,,WNBAA0228434142YQ
2167820-1374,,7.32132E+15
2167256-1373,,YT2306221272063413
2167373-1373,,WNBAA0228434088YQ
2167815-1374,,YT2306221272063399
2167863-1374,,WNBAA0228434145YQ
2167956-1374,,WNBAA0228434105YQ
2167165-1373,,WNBAA0228433694YQ
2167753-1374,,YT2306221272063453
2167761-1374,,WNBAA0228434118YQ
2167590-1374,,WNBAA0228434123YQ
2167518-1374,,YT2306221272063444
2167725-1374,,YT2306221272063445
2167166-1373,,YT2306221272063828
2167991-1374,,YT2306221272063829
2167879-1374,,YT2306221272063831
2167984-1374,,H00S0A0029999844
2167858-1374,,WNBAA0228434350YQ
2167550-1374,,YT2306221272067944
2167972-1374,,6.21517E+12
2167130-1373,,YT2306221272063850
2167430-1373,,YT2306221272063855
2167180-1373,,WNBAA0228434355YQ
2167955-1374,,WNBAA0228434217YQ
2167851-1374,,WNBAA0228434357YQ
2167824-1374,,YT2306221272063878
103479,,YT2306221272063884
2167374-1373,,YT2306221272063889
2167291-1373,,YT2306221272063891
2167103-1373,,WNBAA0228434360YQ
2167766-1374,,YT2306221272063901
2167100-1373,,YT2306221272063903
2167841-1374,,WNBAA0228434363YQ
2167519-1374,,YT2306221272063909
2167512-1374,,JY2333900131024294
103463,,WNBAA0228434366YQ
2167183-1373,,WNBAA0228434370YQ
2167227-1373,,YT2306221272063919
2167351-1373,,YT2306221272063921
2167303-1373,,YT2306221272063924
2168004-1374,,YT2306221272067946
2167885-1374,,YT2306221272063938
2167260-1373,,WNBAA0228434376YQ
2167416-1373,,WNBAA0228434218YQ
2167250-1373,,WNBAA0228434380YQ
2167273-1373,,YT2306221272063951
2167762-1374,,WNBAA0228434385YQ
2167838-1374,,7.9421E+17
2167942-1374,,WNBAA0228434389YQ
2167342-1373,,WNBAA0228434388YQ
2167349-1373,,WNBAA0228434390YQ
2167164-1373,,YT2306221272063965
2167244-1373,,YT2306221272063969
2157691-1374,,WNBAA0228434395YQ
2167997-1374,,YT2306221272063976
2167707-1374,,YT2306221272063979
2041136-1374,,YT2306221272063981
2167474-1373,,WNBAA0228434401YQ
2167332-1373,,YT2306221272063986
2167652-1374,,WNBAA0228434405YQ
2167993-1374,,YT2306221272063990
2167635-1374,,WNBAA0228434406YQ
2167343-1373,,YT2306221272063998
2167173-1373,,YT2306221272064002
2167305-1373,,YT2306221272064012
2167695-1374,,WNBAA0228434219YQ
2167951-1374,,WNBAA0228434415YQ
2167271-1373,,WNBAA0228434416YQ
2167419-1373,,WNBAA0228434417YQ
2167270-1373,,WNBAA0228434420YQ
2167340-1373,,WNBAA0228434421YQ
2167418-1373,,WNBAA0228434424YQ
2167886-1374,,WNBAA0228434427YQ
2050877-1374,,YT2306221272064024
103440,,YT2306221272067948
2091449,,YT2306221272064028
2167462-1373,,WNBAA0228434460YQ
2167205-1373,,6.21517E+12
2167315-1373,,YT2306221272064035
2167817-1374,,YT2306221272067950
2167836-1374,,WNBAA0228434470YQ
2167870-1374,,YT2306221272064036
103470,,YT2306221272064038
2108913-1373,,YT2306221272064041
2167366-1373,,WNBAA0228434471YQ
2167773-1374,,YT2306221272064045
2167622-1374,,YT2306221272064048
2167835-1374,,YT2306221272064053
2167552-1374,,WNBAA0228434474YQ
2167346-1373,,YT2306221272064059
2167218-1373,,YT2306221272064064
2167308-1373,,WNBAA0228434480YQ
2167633-1374,,YT2306221272064070
2167718-1374,,WNBAA0228434481YQ
2167460-1373,,YT2306221272064076
2167272-1373,,WNBAA0228434223YQ
2167401-1373,,WNBAA0228434490YQ
2167893-1374,,YT2306221272064079
2167663-1374,,YT2306221272064081
2167962-1374,,YT2306221272064083
2167111-1373,,6.21517E+12
2096296-1373,,YT2306221272064085
2167422-1373,,YT2306221272064088
2167554-1374,,YT2306221272064090
2167933-1374,,WNBAA0228434494YQ
2167979-1374,,YT2306221272064094
2167120-1373,,YT2306221272064098
2167411-1373,,YT2306221272064102
2167313-1373,,WNBAA0228434228YQ
2167454-1373,,WNBAA0228434495YQ
2167525-1374,,YT2306221272067951
2167918-1374,,WNBAA0228434229YQ
103530,,H00S0A0029999553
103517,,WNBAA0228434230YQ
2097555,,YT2306221272064123
2167803-1374,,WNBAA0228434498YQ
2167694-1374,,YT2306221272064127
2167541-1374,,YT2306221272064133
103494,,YT2306221272064132
103458,,WNBAA0228434499YQ
103465,,YT2306221272064137
2167830-1374,,WNBAA0228434232YQ
2167905-1374,,WNBAA0228434500YQ
2167973-1374,,YT2306221272064142
103505,,YT2306221272064144
2167132-1373,,WNBAA0228434508YQ
2167368-1373,,YT2306221272064146
2167475-1373,,YT2306221272064150
2167924-1374,,WNBAA0228434511YQ
2167774-1374,,WNBAA0228434514YQ
2167178-1373,,YT2306221272064176
2167094-1373,,YT2306221272064182
2167533-1374,,WNBAA0228434517YQ
2167732-1374,,WNBAA0228434515YQ
2167889-1374,,YT2306221272064175
2167873-1374,,WNBAA0228434518YQ
2167952-1374,,WNBAA0228434235YQ
2167545-1374,,YT2306221272064184
2167144-1373,,YT2306221272064187
2167476-1373,,YT2306221272064192
2167650-1374,,WNBAA0228434525YQ
2167502-1374,,WNBAA0228434240YQ
103511,,WNBAA0228434243YQ
2167481-1373,,WNBAA0228434526YQ
2167928-1374,,WNBAA0228434244YQ
2167236-1373,,YT2306221272064198
2167784-1374,,WNBAA0228434529YQ
2167779-1374,,WNBAA0228434247YQ
2167964-1374,,YT2306221272064202
2167126-1373,,YT2306221272064203
2167147-1373,,YT2306221272064206
2167441-1373,,WNBAA0228434540YQ
2167575-1374,,WNBAA0228434248YQ
2167700-1374,,WNBAA0228434541YQ
103488,,H00S0A0029999565
2167516-1374,,YT2306221272064210
2160947-1374,,YT2306221272064214
2167307-1373,,YT2306221272064217
2167496-1374,,YT2306221272064227
2167988-1374,,YT2306221272064232
2144338,,YT2306221272064244
2167341-1373,,WNBAA0228434554YQ
103522,,YT2306221272064242
2167354-1373,,WNBAA0228434557YQ
2167832-1374,,WNBAA0228434559YQ
2167721-1374,,WNBAA0228434561YQ
2167667-1374,,WNBAA0228434562YQ
2167355-1373,,WNBAA0228434563YQ
2167295-1373,,YT2306221272064262
2167808-1374,,YT2306221272068043
2167910-1374,,YT2306221272064267
2167799-1374,,YT2306221272064269
2167915-1374,,WNBAA0228434572YQ
2167560-1374,,YT2306221272064277
2167570-1374,,YT2306221272064279
2167767-1374,,WNBAA0228434252YQ
2167641-1374,,WNBAA0228434577YQ
103437,,YT2306221272067429
2167544-1374,,WNBAA0228434578YQ
2167514-1374,,YT2306221272064284
2167839-1374,,WNBAA0228434582YQ
103469,,H00S0A0029999907
2167451-1373,,YT2306221272064293
2167294-1373,,YT2306221272064294
2167630-1374,,YT2306221272064291
2167814-1374,,WNBAA0228434581YQ
2167677-1374,,YT2306221272064296
2167121-1373,,YT2306221272064299
2167968-1373,,YT2306221272064300
2167140-1373,,WNBAA0228434263YQ
2167149-1373,,YT2306221272064303
2167990-1374,,WNBAA0228434583YQ
2167511-1374,,WNBAA0228434590YQ
2167722-1374,,YT2306221272064313
2167689-1374,,WNBAA0228434587YQ
2167214-1373,,WNBAA0228437001YQ
2167088-1373,,WNBAA0228434266YQ
2167797-1374,,WNBAA0228434595YQ
2167914-1374,,WNBAA0228434593YQ
2167615-1374,,YT2306221272064325
2167527-1374,,YT2306221272064345
2167901-1374,,YT2306221272064326
2167604-1374,,YT2306221272064327
103448,,YT2306221272064336
2167262-1373,,YT2306221272064340
2167473-1373,,YT2306221272068044
2167360-1373,,5P37C91742427
103497,,JY2333100131024326
2167284-1373,,WNBAA0228434606YQ
2167958-1374,,WNBAA0228434610YQ
2167867-1374,,WNBAA0228434633YQ
2167529-1374,,YT2306221272064354
2161386-1374,,YT2306221272064379
2167108-1373,,WNBAA0228434271YQ
2167367-1373,,WNBAA0228434604YQ
2167752-1374,,WNBAA0228434626YQ
2167834-1374,,WNBAA0228434272YQ
2168009-1374,,YT2306221272064375
2167823-1374,,YT2306221272064376
2167831-1374,,WNBAA0228434607YQ
2167436-1373,,YT2306221272064359
2167724-1374,,WNBAA0228434630YQ
2167920-1374,,WNBAA0228434638YQ
2167791-1374,,YT2306221272064377
2167363-1373,,WNBAA0228434634YQ
2167217-1373,,YT2306221272064380
2167157-1373,,WNBAA0228434644YQ
2167728-1374,,WNBAA0228434656YQ
2167683-1374,,YT2306221272064425
2167489-1373,,YT2306221272064382
2167505-1374,,WNBAA0228434652YQ
2168013-1374,,WNBAA0228434655YQ
2167222-1373,,YT2306221272064391
2167277-1373,,YT2306221272064428
2167142-1373,,WNBAA0228434640YQ
2167755-1374,,WNBAA0228434643YQ
2167609-1374,,WNBAA0228434280YQ
2167492-1374,,WNBAA0228434648YQ
2167380-1373,,WNBAA0228434285YQ
2167507-1374,,WNBAA0228434284YQ
2167850-1374,,WNBAA0228434642YQ
2167871-1374,,YT2306221272064439
2167971-1374,,WNBAA0228434663YQ
2167643-1374,,YT2306221272064437
2167940-1374,,YT2306221272064422
2167758-1374,,WNBAA0228434288YQ
2167232-1373,,WNBAA0228434657YQ
2167101-1373,,YT2306221272064397
2167390-1373,,YT2306221272064421
2167842-1374,,WNBAA0228434665YQ
2167592-1374,,WNBAA0228434660YQ
2167593-1374,,WNBAA0228434686YQ
2167862-1374,,YT2306221272064441
2167965-1374,,WNBAA0228434672YQ
103480,,YT2306221272064463
2167116-1373,,WNBAA0228434670YQ
2167117-1373,,YT2306221272064423
2167479-1373,,YT2306221272064416
2167591-1374,,WNBAA0228434695YQ
2167456-1373,,WNBAA0228434681YQ
2167528-1374,,WNBAA0228434700YQ
2167726-1374,,YT2306221272064466
103501,,YT2306221272064494
2167322-1373,,YT2306221272064496
2167137-1373,,WNBAA0228434662YQ
2167444-1373,,YT2306221272064462
2167442-1373,,WNBAA0228434666YQ
